Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Poland","PL.CIEP.AQ","2025","NET_PL_SK_AQ","Świętokrzyska Sieć Monitoringu Powietrza","UTC+01","PL0812A","SkKaziWSzkolMOB","Kazimierza Wielka, ul. Szkolna","SPO_PL0812A_6001_002","PM2.5","20.481290","50.267550","288.000000","m","urban","background","01/01/2022 00:00:00","01/01/2022 00:00:00","SAM_PL0812A_6001_002","3.4","m","","","","","","","Other sectors","","","0","","","","","","detached","hilly","","","","","","","","SPP_PL0812A_6001_002","01/01/2022 00:00:00","01/01/2022 00:00:00","active","","","","","LVSauto2.3","","gravi","","ref","","1.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SK_AQ","Świętokrzyska Sieć Monitoringu Powietrza","UTC+01","PL0813A","SkPincz1MajaMOB","Pińczów, ul. 1 Maja","SPO_PL0813A_6001_001","PM2.5","20.521820","50.520560","220.000000","m","urban","background","01/01/2022 00:00:00","31/12/2022 00:00:00","SAM_PL0813A_6001_001","3.0","m","","","","","","","Other sectors","","","0","","","","","","detached","hilly","","","","","","","","SPP_PL0813A_6001_001","01/01/2022 00:00:00","31/12/2022 00:00:00","automatic","light-scat","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","2.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SK_AQ","Świętokrzyska Sieć Monitoringu Powietrza","UTC+01","PL0828A","SkLagowZaploMOB","Łagów, ul. Zapłotnia","SPO_PL0828A_6001_001","PM2.5","21.081220","50.778480","297.000000","m","urban","background","01/01/2023 00:00:00","","SAM_PL0828A_6001_001","3.0","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0828A_6001_001","01/01/2023 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","2.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SK_AQ","Świętokrzyska Sieć Monitoringu Powietrza","UTC+01","PL0829A","SkWloszKilinMOB","Włoszczowa, ul. Kilińskiego","SPO_PL0829A_6001_001","PM2.5","19.971990","50.850320","242.000000","m","urban","background","01/01/2023 00:00:00","28/12/2023 00:00:00","SAM_PL0829A_6001_001","3.6","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0829A_6001_001","01/01/2023 00:00:00","28/12/2023 00:00:00","automatic","light-scat","","GRIMM-EDM180","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SK_AQ","Świętokrzyska Sieć Monitoringu Powietrza","UTC+01","PL0844A","SkSkarz1MajaMOB","Skarżysko-Kamienna, ul. 1 Maja","SPO_PL0844A_6001_001","PM2.5","20.891590","51.115840","232.000000","m","urban","background","04/01/2024 00:00:00","","SAM_PL0844A_6001_001","3.6","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0844A_6001_001","04/01/2024 00:00:00","","automatic","light-scat","","GRIMM-EDM180","","","","","","inprogress","","2.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SK_AQ","Świętokrzyska Sieć Monitoringu Powietrza","UTC+01","PL0871A","SkOstrSwPolnMOB","Ostrowiec Świętokrzyski, ul. Polna","SPO_PL0871A_6001_001","PM2.5","21.382410","50.945330","194.000000","m","urban","background","01/01/2026 00:00:00","","SAM_PL0871A_6001_001","3.0","m","","","","","","","Manufacturing Industries and Construction","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0871A_6001_001","01/01/2026 00:00:00","","automatic","OPC-CMC","","FIDAS200","","","","","","inprogress","","2.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SK_AQ","Świętokrzyska Sieć Monitoringu Powietrza","UTC+01","PL0872A","SkSolecLesnaMOB","Solec-Zdrój, ul. Leśna","SPO_PL0872A_6001_001","PM2.5","20.884770","50.366080","193.000000","m","suburban","background","01/01/2026 00:00:00","","SAM_PL0872A_6001_001","3.6","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0872A_6001_001","01/01/2026 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","inprogress","","2.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0008A","SlKatoKossut","Katowice, ul. Kossutha","SPO_PL0008A_6001_001","PM2.5","18.975030","50.264610","273.000000","m","urban","background","01/01/2009 00:00:00","","SAM_PL0008A_6001_001","4.6","m","","","","","","","Other sectors","","","0","","","","","Katowice","detached","plane","","","","","","","","SPP_PL0008A_6001_001","01/01/2009 00:00:00","","automatic","light-scat","","GRIMM-EDM180","","","","","","yes","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.91","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0008A","SlKatoKossut","Katowice, ul. Kossutha","SPO_PL0008A_6001_002","PM2.5","18.975030","50.264610","273.000000","m","urban","background","01/04/2008 00:00:00","","SAM_PL0008A_6001_002","3.5","m","","","","","","","Other sectors","","","0","","","","","Katowice","detached","plane","","","","","","","","SPP_PL0008A_6001_002","01/04/2008 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","2.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0238A","SlGliwicMewy","Gliwice, ul. Mewy","SPO_PL0238A_6001_001","PM2.5","18.655740","50.279480","236.000000","m","urban","background","01/01/2009 00:00:00","31/12/2017 00:00:00","SAM_PL0238A_6001_001","4.2","m","","","","","","","Other sectors","","","0","","","","","Gliwice","detached","plane","","","","","","","","SPP_PL0238A_6001_001","01/01/2009 00:00:00","31/12/2017 00:00:00","automatic","BETA","","BAM1020heated","","","","","","yes","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0238A","SlGliwicMewy","Gliwice, ul. Mewy","SPO_PL0238A_6001_002","PM2.5","18.655740","50.279480","236.000000","m","urban","background","11/01/2010 00:00:00","","SAM_PL0238A_6001_002","3.5","m","","","","","","","Other sectors","","","0","","","","","Gliwice","detached","plane","","","","","","","","SPP_PL0238A_6001_002","11/01/2010 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","2.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0241A","SlWodzGalczy","Wodzisław Śląski, ul. Gałczyńskiego","SPO_PL0241A_6001_001","PM2.5","18.455550","50.007630","271.000000","m","urban","background","26/11/2025 00:00:00","","SAM_PL0241A_6001_001","4.2","m","","","","","","","Other sectors","","","0","","","","","Wodzisław Śląski","detached","hilly","","","","","","","","SPP_PL0241A_6001_001","26/11/2025 00:00:00","","automatic","OPC-CMC","","undetermined","","","","","","inprogress","","-999","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0243A","SlZlotPotLes","Złoty Potok, Leśniczówka","SPO_PL0243A_6001_001","PM2.5","19.458800","50.710890","291.000000","m","rural","background","01/01/2013 00:00:00","","SAM_PL0243A_6001_001","4.2","m","","","","","","","Agriculture","","","0","","","","","Złoty Potok","open","hilly","","","","","","","","SPP_PL0243A_6001_001","01/01/2013 00:00:00","","automatic","BETA","","BAM1020heated","","","","","","yes","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0243A","SlZlotPotLes","Złoty Potok, Leśniczówka","SPO_PL0243A_6001_002","PM2.5","19.458800","50.710890","291.000000","m","rural","background","01/02/2010 00:00:00","","SAM_PL0243A_6001_002","3.5","m","","","","","","","Agriculture","","","0","","","","","Złoty Potok","open","hilly","","","","","","","","SPP_PL0243A_6001_002","01/02/2010 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","2.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0294A","SlZywieKoper","Żywiec, ul. Kopernika","SPO_PL0294A_6001_001","PM2.5","19.234450","49.671600","368.000000","m","urban","background","01/01/2024 00:00:00","","SAM_PL0294A_6001_001","4.7","m","","","","","","","Other sectors","","","0","","","","","Żywiec","detached","basin-mount","","","","","","","","SPP_PL0294A_6001_001","01/01/2024 00:00:00","","automatic","BETA","","enviroMP101M","","","","","","inprogress","","0.50","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0489A","SlZorySikors","Żory, Os. Gen. Władysława Sikorskiego 52","SPO_PL0489A_6001_001","PM2.5","18.691220","50.028680","260.000000","m","urban","background","19/08/2008 00:00:00","31/12/2016 00:00:00","SAM_PL0489A_6001_001","1.8","m","","","","","","","Other sectors","","","0","","","","","Żory","detached","plane","","","","","","","","SPP_PL0489A_6001_001","19/08/2008 00:00:00","31/12/2016 00:00:00","active","","","","","LVSauto2.3","","gravi","","ref","","2.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0498A","SlCzestoZana","Częstochowa, ul. Zana","SPO_PL0498A_6001_001","PM2.5","19.106960","50.801920","262.000000","m","urban","background","01/01/2010 00:00:00","","SAM_PL0498A_6001_001","1.8","m","","","","","","","Transport","","","0","","","","","Częstochowa","detached","plane","","","","","","","10000","SPP_PL0498A_6001_001","01/01/2010 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","2.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0499A","SlBielSterni","Bielsko-Biała, ul. Sternicza","SPO_PL0499A_6001_001","PM2.5","19.023190","49.806390","372.000000","m","urban","background","30/12/2009 00:00:00","","SAM_PL0499A_6001_001","1.8","m","","","","","","","Other sectors","","","0","","","","","Bielsko-Biała","detached","hilly","","","","","","","","SPP_PL0499A_6001_001","30/12/2009 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","2.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0527A","SlGodGliniki","Godów, ul. Gliniki","SPO_PL0527A_6001_001","PM2.5","18.471280","49.921880","204.000000","m","rural","background","10/12/2009 00:00:00","","SAM_PL0527A_6001_001","6.0","m","","","","","","","Other sectors","","","0","","","","","Godów","detached","hilly","","","","","","","","SPP_PL0527A_6001_001","10/12/2009 00:00:00","","active","","","","","HVSauto30","","gravi","","ref","","1.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0530A","SlTarnoLitew","Tarnowskie Góry, ul. Litewska","SPO_PL0530A_6001_001","PM2.5","18.829640","50.444740","319.000000","m","urban","background","01/10/2013 00:00:00","","SAM_PL0530A_6001_001","1.8","m","","","","","","","Other sectors","","","0","","","","","Tarnowskie Góry","detached","plane","","","","","","","","SPP_PL0530A_6001_001","01/10/2013 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","2.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0567A","SlKatoPlebA4","Katowice, ul. Plebiscytowa/A4","SPO_PL0567A_6001_001","PM2.5","19.019470","50.246800","294.000000","m","urban","traffic","01/01/2011 00:00:00","31/12/2020 00:00:00","SAM_PL0567A_6001_001","3.5","m","36.0","m","10.0","m","","","Transport","","","0","","","","","Katowice","open","plane","2100.0","","0.26","","","100","50770","SPP_PL0567A_6001_001","01/01/2011 00:00:00","31/12/2020 00:00:00","active","","","","","LVSauto2.3","","gravi","","ref","","2.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0567A","SlKatoPlebA4","Katowice, ul. Plebiscytowa/A4","SPO_PL0567A_6001_002","PM2.5","19.019470","50.246800","294.000000","m","urban","traffic","01/01/2020 00:00:00","31/12/2024 00:00:00","SAM_PL0567A_6001_002","3.7","m","36.0","m","10.0","m","","","Transport","","","0","","","","","Katowice","open","plane","2100.0","","0.26","","","100","50770","SPP_PL0567A_6001_002","01/01/2020 00:00:00","31/12/2024 00:00:00","automatic","light-scat","","FIDAS200","","","","","","yes","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","0.10","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0684A","SlZorySikor2","Żory, Os. Gen. Władysława Sikorskiego","SPO_PL0684A_6001_001","PM2.5","18.689530","50.029420","260.000000","m","urban","background","01/01/2017 00:00:00","","SAM_PL0684A_6001_001","1.8","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0684A_6001_001","01/01/2017 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","2.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0705A","SlBielPartyz","Bielsko-Biała, ul.Partyzantów","SPO_PL0705A_6001_001","PM2.5","19.048610","49.802080","333.000000","m","urban","traffic","01/01/2018 00:00:00","","SAM_PL0705A_6001_001","3.7","m","40.0","m","11.0","m","","","Transport","","","0","","","","","","detached","plane","120.0","","0.07","","","50","31108","SPP_PL0705A_6001_001","01/01/2018 00:00:00","","automatic","BETA","","BAM1020heated","","","","","","yes","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0742A","SlGoczaUzdroMOB","Goczałkowice Zdrój, ul. Parkowa","SPO_PL0742A_6001_001","PM2.5","18.975590","49.937850","248.000000","m","suburban","background","22/04/2019 00:00:00","","SAM_PL0742A_6001_001","3.5","m","","","","","1400.0","m","Other","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0742A_6001_001","22/04/2019 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","no","","0.10","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0759A","SlRaciborzWPMOB","Racibórz, Wojska Polskiego","SPO_PL0759A_6001_001","PM2.5","18.216260","50.091140","193.000000","m","urban","background","01/06/2019 00:00:00","","SAM_PL0759A_6001_001","3.5","m","","","","","","","Other sectors","","","0","","","","","","detached","plane","","","","","","","","SPP_PL0759A_6001_001","01/06/2019 00:00:00","","automatic","light-scat","","GRIMM-EDM180","","","","","","no","","1.91","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0773A","SlJastrZdroj","Jastrzębie-Zdrój, Al.J.Piłsudskiego/Harcerska","SPO_PL0773A_6001_001","PM2.5","18.607950","49.952540","269.000000","m","urban","traffic","28/03/2022 00:00:00","","SAM_PL0773A_6001_001","3.5","m","17.0","m","11.0","m","","","Transport","","","0","","","","","","detached","plane","180.0","","0.06","","","55","15964","SPP_PL0773A_6001_001","28/03/2022 00:00:00","","automatic","light-scat","","GRIMM-EDM180","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.91","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_SL_AQ","Śląska Sieć Monitoringu Powietrza","UTC+01","PL0873A","SlKatoDudyGr","Katowice, ul. Dudy-Gracza","SPO_PL0873A_6001_001","PM2.5","19.036220","50.258480","262.000000","m","urban","traffic","06/03/2025 00:00:00","","SAM_PL0873A_6001_001","3.7","m","36.0","m","10.0","m","","","Transport","","","0","","","","","","open","plane","","","0.26","","","100","50770","SPP_PL0873A_6001_001","06/03/2025 00:00:00","","automatic","light-scat","","FIDAS200","","","","","","no","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","0.10","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_WM_AQ","Warmińsko-Mazurska Sieć Monitoringu Powietrza","UTC+01","PL0005R","WmPuszczaBor","Diabla Góra, Puszcza Borecka","SPO_PL0005R_6001_001","PM2.5","22.038060","54.124820","157.000000","m","rural","background","01/01/2009 00:00:00","","SAM_PL0005R_6001_001","2.0","m","","","","","","","Secondary aerosols","","","0","","","","","","open","hilly","","","","","","","","SPP_PL0005R_6001_001","01/01/2009 00:00:00","","active","","","","","HVSauto30","","gravi","","ref","","0.01","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_WM_AQ","Warmińsko-Mazurska Sieć Monitoringu Powietrza","UTC+01","PL0175A","WmOlsPuszkin","Olsztyn, ul. Puszkina","SPO_PL0175A_6001_001","PM2.5","20.486080","53.789230","120.000000","m","urban","background","27/03/2009 00:00:00","","SAM_PL0175A_6001_001","4.3","m","","","","","","","Other sectors","","","0","","","","","Olsztyn","detached","hilly","","","","","","","","SPP_PL0175A_6001_001","27/03/2009 00:00:00","","automatic","light-scat","","GRIMM-EDM180","","","","","","yes","http://qal1.de/en/index.htm","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_WM_AQ","Warmińsko-Mazurska Sieć Monitoringu Powietrza","UTC+01","PL0175A","WmOlsPuszkin","Olsztyn, ul. Puszkina","SPO_PL0175A_6001_002","PM2.5","20.486080","53.789230","120.000000","m","urban","background","27/03/2009 00:00:00","","SAM_PL0175A_6001_002","3.3","m","","","","","","","Other sectors","","","0","","","","","Olsztyn","detached","hilly","","","","","","","","SPP_PL0175A_6001_002","27/03/2009 00:00:00","","active","","","","","LVSman2.3","","gravi","","ref","","1.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_WM_AQ","Warmińsko-Mazurska Sieć Monitoringu Powietrza","UTC+01","PL0176A","WmOstrChrobr","WIOŚ Ostróda ul. Chrobrego","SPO_PL0176A_6001_001","PM2.5","19.969780","53.692470","120.000000","m","urban","background","01/01/2010 00:00:00","31/12/2016 00:00:00","SAM_PL0176A_6001_001","3.3","m","","","","","","","Other sectors","","","0","","","","","Ostróda","detached","plane","","","","","","","","SPP_PL0176A_6001_001","01/01/2010 00:00:00","31/12/2016 00:00:00","active","","","","","LVSauto2.3","","gravi","","ref","","1.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_WM_AQ","Warmińsko-Mazurska Sieć Monitoringu Powietrza","UTC+01","PL0295A","WmElbBazynsk","Elbląg, ul. Bażyńskiego","SPO_PL0295A_6001_001","PM2.5","19.410940","54.167850","15.000000","m","urban","background","01/01/2010 00:00:00","","SAM_PL0295A_6001_001","3.3","m","","","","","","","Other sectors","","","0","","","","","Elbląg","detached","plane","","","","","","","","SPP_PL0295A_6001_001","01/01/2010 00:00:00","","active","","","","","LVSauto2.3","","gravi","","ref","","1.00","ug.m-3","QA/QC procedures","","1","day","1","day","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
"Poland","PL.CIEP.AQ","2025","NET_PL_WM_AQ","Warmińsko-Mazurska Sieć Monitoringu Powietrza","UTC+01","PL0295A","WmElbBazynsk","Elbląg, ul. Bażyńskiego","SPO_PL0295A_6001_002","PM2.5","19.410940","54.167850","15.000000","m","urban","background","01/01/2019 00:00:00","","SAM_PL0295A_6001_002","3.5","m","","","","","","","Other sectors","","","0","","","","","Elbląg","detached","plane","","","","","","","","SPP_PL0295A_6001_002","01/01/2019 00:00:00","","automatic","light-scat","","GRIMM-EDM180C","","","","","","inprogress","https://powietrze.gios.gov.pl/pjp/content/national_reference_laboratory_calibration_documents","1.00","ug.m-3","QA/QC procedures","","1","hour","1","hour","http://cdr.eionet.europa.eu/pl/eu/aqd/d/envatpd9a/PL_REP_D_2026_PRELIM_v1.xml","11/12/2025 14:01:51"
